session_id,timestamp,window_start_timestamp,window_duration_s,latitude,longitude,location_timestamp,location_age_ms,horizontal_accuracy_m,vertical_accuracy_m,altitude_m,speed_mps,speed_accuracy_mps,bearing_deg,bearing_accuracy_deg,gnss_timestamp,gnss_age_ms,satellites_visible,satellites_used,cn0_mean_dbhz,cn0_max_dbhz,gps_visible,gps_used,glonass_visible,glonass_used,beidou_visible,beidou_used,galileo_visible,galileo_used,qzss_visible,qzss_used,accel_sample_count,accel_x_mean_mps2,accel_y_mean_mps2,accel_z_mean_mps2,accel_magnitude_mean_mps2,accel_magnitude_stddev_mps2,accel_magnitude_rms_mps2,linear_accel_sample_count,linear_accel_x_mean_mps2,linear_accel_y_mean_mps2,linear_accel_z_mean_mps2,linear_accel_magnitude_mean_mps2,linear_accel_magnitude_stddev_mps2,linear_accel_magnitude_rms_mps2,gyro_sample_count,gyro_x_mean_radps,gyro_y_mean_radps,gyro_z_mean_radps,gyro_magnitude_mean_radps,gyro_magnitude_stddev_radps,gyro_magnitude_rms_radps,rotation_vector_x,rotation_vector_y,rotation_vector_z,rotation_vector_w,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,step_events_window,step_count_total,light_lux,light_timestamp,light_age_ms,battery_level_pct,battery_temperature_c,battery_charging,battery_timestamp,battery_age_ms,surface_classifier_label,surface_classifier_confidence,surface_classifier_timestamp,surface_classifier_age_ms,manual_surface_label,manual_surface_timestamp,manual_surface_age_ms,route_distance_m,gps_accuracy_m,gps_quality
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:50:52.836088+08:00,2026-09-12T06:50:42.836088+08:00,10,10.3470616,123.8082135,2026-09-11T22:50:50Z,3547,6.5,7.4,224.68,0.35,1.18,223.8,85.8,2026-09-12T06:50:49.296903+08:00,3539,94,0,12.68,36.90,23,0,6,0,42,0,17,0,4,0,502,1.1202,9.4922,-1.4701,9.8751,1.9878,10.0732,201,0.0390,-0.0130,-0.0043,2.3420,1.1121,2.5926,201,-0.0211,-0.0391,0.0114,0.3978,0.1776,0.4357,0.69327,-0.22977,-0.17693,0.65976,-33.6,-3.3,93.8,13,247,219.00,2026-09-12T06:50:51.610088+08:00,1226,89.0,33.0,DISCHARGING,2026-09-12T06:50:32.813088+08:00,20023,TRAIL,0.50,2026-09-12T06:45:50.53324+08:00,302302,,,,141.7,6.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:04.717834+08:00,2026-09-12T06:50:54.717834+08:00,10,10.3470415,123.8081961,2026-09-11T22:50:58Z,7430,5.3,5.8,221.96,0.54,1.18,234.2,74.6,2026-09-12T06:51:04.297752+08:00,420,0,0,,,0,0,0,0,0,0,0,0,0,0,594,0.7520,9.5177,-1.3911,9.8828,2.1387,10.1116,238,-0.0090,-0.0450,-0.0349,2.5717,1.1507,2.8174,237,0.0063,-0.0711,0.0111,0.4101,0.1884,0.4513,0.56972,-0.50967,-0.41317,0.49492,-82.0,-1.9,99.7,19,266,176.00,2026-09-12T06:51:03.833834+08:00,884,89.0,33.0,DISCHARGING,2026-09-12T06:50:32.812834+08:00,31905,TRAIL,0.50,2026-09-12T06:45:50.53324+08:00,314184,,,,144.6,5.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:14.727335+08:00,2026-09-12T06:51:04.727335+08:00,10,10.3470286,123.8081502,2026-09-11T22:51:11.422Z,4020,7.7,7.3,222.37,0.00,0.73,,,2026-09-12T06:51:14.296737+08:00,430,94,47,15.19,39.30,23,8,6,4,42,27,17,8,4,0,787,1.2610,9.4596,-1.4640,9.8986,2.1571,10.1310,201,0.0583,-0.0203,0.0018,2.5888,1.1961,2.8518,656,0.0056,0.0062,-0.0053,0.3663,0.1906,0.4129,0.56720,-0.50554,-0.35953,0.54171,-76.5,-8.0,99.0,15,281,349.00,2026-09-12T06:51:14.609335+08:00,118,89.0,33.0,DISCHARGING,2026-09-12T06:50:32.813335+08:00,41914,TRAIL,0.50,2026-09-12T06:45:50.53324+08:00,324194,,,,150.2,7.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:24.739287+08:00,2026-09-12T06:51:14.739287+08:00,10,10.3470259,123.8079978,2026-09-11T22:51:21Z,4451,3.8,2.8,231.21,0.84,1.08,264.0,10.3,2026-09-12T06:51:24.297466+08:00,442,89,49,18.48,35.90,20,9,6,4,42,28,15,8,4,0,1005,1.1169,9.5158,-1.4874,9.9136,2.0753,10.1285,31,0.2114,0.3988,0.0073,2.6165,1.2074,2.8816,1005,-0.0001,0.0141,-0.0067,0.3544,0.1894,0.4018,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,2,283,349.00,2026-09-12T06:51:14.609287+08:00,10130,89.0,33.0,DISCHARGING,2026-09-12T06:50:32.813287+08:00,51926,TRAIL,0.50,2026-09-12T06:45:50.53324+08:00,334206,,,,167.0,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:34.752142+08:00,2026-09-12T06:51:24.752142+08:00,10,10.3469976,123.8079318,2026-09-11T22:51:31Z,4463,3.8,2.6,231.41,0.64,0.92,248.6,30.9,2026-09-12T06:51:34.298069+08:00,452,94,50,17.48,39.10,23,10,6,4,42,27,17,9,4,0,1005,1.1405,9.5082,-1.5650,9.9284,2.0826,10.1445,,,,,,,,1005,0.0088,0.0488,-0.0019,0.4282,0.2076,0.4759,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.611142+08:00,20141,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.754142+08:00,-2,TRAIL,0.50,2026-09-12T06:45:50.53324+08:00,344218,,,,174.9,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:44.762271+08:00,2026-09-12T06:51:34.762271+08:00,10,10.3469363,123.8078872,2026-09-11T22:51:41Z,4474,3.8,2.5,232.11,0.58,0.86,222.1,61.1,2026-09-12T06:51:44.299381+08:00,463,94,49,16.95,35.80,23,10,6,4,42,27,17,8,4,0,1005,0.8285,9.4578,-1.5732,9.8505,1.9677,10.0451,,,,,,,,1005,0.0054,-0.0209,-0.0074,0.3804,0.1817,0.4216,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609271+08:00,30153,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.752271+08:00,10010,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,4451,,,,183.3,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:51:54.771662+08:00,2026-09-12T06:51:44.771662+08:00,10,10.3468962,123.8078328,2026-09-11T22:51:51Z,4482,3.8,2.5,233.49,0.62,0.85,229.4,58.9,2026-09-12T06:51:54.299685+08:00,472,94,53,17.52,36.50,23,11,6,4,42,29,17,9,4,0,1005,1.0373,9.4103,-1.9290,9.8528,2.0442,10.0626,,,,,,,,1005,0.0018,-0.0224,0.0070,0.4094,0.1712,0.4437,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608662+08:00,40163,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.751662+08:00,20020,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,14460,,,,190.7,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:04.780344+08:00,2026-09-12T06:51:54.780344+08:00,10,10.3468703,123.8077737,2026-09-11T22:52:01Z,4491,3.8,2.5,235.39,0.62,0.87,238.0,58.8,2026-09-12T06:52:04.301404+08:00,479,94,48,17.02,37.90,23,11,6,4,42,25,17,8,4,0,1005,1.3107,9.2977,-2.2335,9.8475,1.9776,10.0441,,,,,,,,1005,0.0132,-0.0006,0.0057,0.4241,0.2339,0.4843,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609344+08:00,50171,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.752344+08:00,30028,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,24469,,,,198.0,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:14.788949+08:00,2026-09-12T06:52:04.788949+08:00,10,10.3468531,123.8077225,2026-09-11T22:52:11Z,4500,3.8,2.5,237.66,0.00,0.07,,,2026-09-12T06:52:14.300565+08:00,488,94,49,16.34,37.90,23,11,6,4,42,24,17,10,4,0,1005,0.9061,9.4996,-0.5876,9.7646,1.2693,9.8467,,,,,,,,1005,-0.0304,0.0155,-0.0024,0.2705,0.2271,0.3532,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608949+08:00,60180,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.751949+08:00,40037,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,34477,,,,204.0,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:24.799223+08:00,2026-09-12T06:52:14.799223+08:00,10,10.3468440,123.8076966,2026-09-11T22:52:21Z,4510,9.9,2.5,237.67,0.66,0.85,259.4,56.6,2026-09-12T06:52:24.302363+08:00,495,94,52,18.08,38.30,23,11,6,4,42,28,17,9,4,0,1005,0.9780,9.4822,-1.4043,9.8568,1.6977,10.0019,,,,,,,,1005,0.0281,-0.0075,0.0030,0.4629,0.2242,0.5143,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609223+08:00,70190,89.0,33.0,DISCHARGING,2026-09-12T06:51:34.752223+08:00,50047,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,44488,,,,207.8,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:34.81017+08:00,2026-09-12T06:52:24.81017+08:00,10,10.3468237,123.8076389,2026-09-11T22:52:31Z,4521,9.9,2.5,239.28,0.72,0.85,240.2,53.7,2026-09-12T06:52:34.298066+08:00,511,94,49,17.96,37.30,23,8,6,4,42,28,17,9,4,0,1004,0.9431,9.4793,-1.6743,9.8917,1.9484,10.0817,,,,,,,,1004,-0.0067,0.0176,0.0065,0.4208,0.1983,0.4652,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.61017+08:00,80200,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.81117+08:00,-1,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,54499,,,,215.1,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:44.819723+08:00,2026-09-12T06:52:34.819723+08:00,10,10.3467857,123.8075891,2026-09-11T22:52:41Z,4532,9.9,2.5,240.49,0.64,0.85,230.2,57.6,2026-09-12T06:52:44.297189+08:00,523,93,51,17.47,37.40,23,10,6,4,42,27,16,10,4,0,1005,1.0581,9.4642,-1.5133,9.8338,1.8045,9.9980,,,,,,,,1005,0.0084,0.0048,-0.0149,0.3950,0.1946,0.4403,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608723+08:00,90211,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.809723+08:00,10010,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,64508,,,,222.1,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:52:54.832382+08:00,2026-09-12T06:52:44.832382+08:00,10,10.3467553,123.8075342,2026-09-11T22:52:51Z,4543,9.9,2.5,241.19,0.58,0.88,220.9,61.9,2026-09-12T06:52:54.296267+08:00,536,93,51,17.92,38.30,22,10,6,4,42,28,17,9,4,0,1006,0.8786,9.4855,-1.5895,9.8745,1.8785,10.0516,,,,,,,,1006,-0.0005,-0.0220,0.0017,0.4125,0.2113,0.4635,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609382+08:00,100223,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.810382+08:00,20022,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,74521,,,,229.0,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:04.845639+08:00,2026-09-12T06:52:54.845639+08:00,10,10.3467228,123.8074856,2026-09-11T22:53:01Z,4556,9.9,2.5,242.99,0.64,0.90,256.5,58.3,2026-09-12T06:53:04.300424+08:00,546,94,50,17.71,38.10,23,10,6,4,42,27,17,9,4,0,1005,1.2919,9.4446,-1.5066,9.8278,1.5289,9.9461,,,,,,,,1005,-0.0045,0.0693,0.0017,0.4037,0.1722,0.4389,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608639+08:00,110237,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.809639+08:00,30036,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,84534,,,,235.6,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:14.855502+08:00,2026-09-12T06:53:04.855502+08:00,10,10.3467091,123.8074797,2026-09-11T22:53:11Z,4566,9.9,2.5,242.20,0.00,0.08,,,2026-09-12T06:53:14.300081+08:00,555,91,52,18.41,43.30,22,12,6,4,42,27,15,9,4,0,1005,-0.1357,9.6444,0.0233,9.7499,0.3889,9.7576,,,,,,,,1005,0.0339,0.0799,-0.0468,0.6134,0.5488,0.8230,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609502+08:00,120246,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.810502+08:00,40045,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,94544,,,,238.2,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:24.864612+08:00,2026-09-12T06:53:14.864612+08:00,10,10.3467107,123.8074824,2026-09-11T22:53:21Z,4577,9.9,2.5,242.43,0.18,0.85,359.6,90.9,2026-09-12T06:53:24.296635+08:00,568,94,46,16.97,42.80,23,11,6,4,42,23,17,8,4,0,1004,-0.0861,9.6576,-0.1684,9.7231,0.3457,9.7293,,,,,,,,1004,0.0201,0.1266,-0.0109,0.5956,0.6111,0.8534,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608612+08:00,130256,89.0,33.0,DISCHARGING,2026-09-12T06:52:34.809612+08:00,50055,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,104553,,,,238.5,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:34.88314+08:00,2026-09-12T06:53:24.88314+08:00,10,10.3467075,123.8074838,2026-09-11T22:53:31Z,4595,9.9,2.5,242.18,0.00,0.08,,,2026-09-12T06:53:34.296117+08:00,585,93,48,16.99,41.50,23,11,6,4,42,26,16,7,4,0,1006,-0.7451,9.6177,-0.2939,9.7266,0.2887,9.7309,,,,,,,,1006,-0.0052,0.0164,-0.0120,0.6384,0.4589,0.7863,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.61114+08:00,140272,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.88514+08:00,-2,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,114572,,,,238.9,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:44.894691+08:00,2026-09-12T06:53:34.894691+08:00,10,10.3467056,123.8074895,2026-09-11T22:53:41Z,4606,9.9,2.5,242.12,0.00,0.08,,,2026-09-12T06:53:44.295337+08:00,600,94,52,17.01,37.20,23,12,6,4,42,26,17,10,4,0,1005,-0.4855,9.5737,-0.6759,9.7357,0.6715,9.7588,,,,,,,,1005,-0.0110,-0.2939,0.0386,0.6705,0.5637,0.8760,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608691+08:00,150286,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.882691+08:00,10012,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,124583,,,,239.6,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:53:54.90539+08:00,2026-09-12T06:53:44.90539+08:00,10,10.3466947,123.8074617,2026-09-11T22:53:51Z,4616,9.9,2.5,240.46,0.68,0.85,251.0,55.2,2026-09-12T06:53:54.297041+08:00,608,94,48,17.20,38.20,23,9,6,4,42,26,17,9,4,0,1005,1.3121,9.4960,-1.5256,9.8800,1.9312,10.0670,,,,,,,,1005,0.0087,0.0345,0.0038,0.4184,0.1769,0.4543,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.60939+08:00,160296,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.88339+08:00,20022,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,134594,,,,243.2,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:04.915475+08:00,2026-09-12T06:53:54.915475+08:00,10,10.3466744,123.8074051,2026-09-11T22:54:01Z,4626,9.9,2.5,240.58,0.33,0.85,252.9,79.1,2026-09-12T06:54:04.296729+08:00,618,94,48,17.11,35.90,23,9,6,4,42,26,17,9,4,0,1005,1.1002,9.3513,-1.9496,9.7999,2.0675,10.0156,,,,,,,,1005,0.0090,-0.0116,-0.0010,0.4140,0.1880,0.4547,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609475+08:00,170306,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.883475+08:00,30032,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,144604,,,,249.8,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:14.924255+08:00,2026-09-12T06:54:04.924255+08:00,10,10.3466521,123.8073587,2026-09-11T22:54:11Z,4635,9.9,2.5,242.61,0.58,0.86,236.7,61.2,2026-09-12T06:54:14.296967+08:00,627,91,48,17.84,37.50,20,7,6,4,42,28,17,9,4,0,1005,0.9875,9.4209,-1.7868,9.8161,1.7950,9.9789,,,,,,,,1005,0.0052,-0.0014,-0.0056,0.3712,0.1851,0.4147,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609255+08:00,180315,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.883255+08:00,40041,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,154613,,,,255.5,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:24.934643+08:00,2026-09-12T06:54:14.934643+08:00,10,10.3466314,123.8073223,2026-09-11T22:54:21Z,4646,9.9,2.5,243.16,0.46,0.85,242.1,69.3,2026-09-12T06:54:24.307949+08:00,626,94,49,17.51,37.50,23,8,6,4,42,28,17,9,4,0,1004,1.5173,9.3726,-1.7319,9.8171,1.7287,9.9681,,,,,,,,1004,0.0030,-0.0090,0.0094,0.3744,0.1610,0.4075,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609643+08:00,190325,89.0,33.0,DISCHARGING,2026-09-12T06:53:34.883643+08:00,50051,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,164623,,,,260.1,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:34.944836+08:00,2026-09-12T06:54:24.944836+08:00,10,10.3466041,123.8072685,2026-09-11T22:54:31Z,4656,9.9,2.5,245.78,0.66,0.85,246.5,56.5,2026-09-12T06:54:34.306027+08:00,637,94,49,18.19,38.70,23,11,6,4,42,27,17,7,4,0,1005,1.1249,9.3518,-2.1114,9.8301,2.0465,10.0408,,,,,,,,1005,0.0065,-0.0252,0.0125,0.4147,0.1946,0.4581,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.610836+08:00,200334,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.946836+08:00,-2,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,174633,,,,266.7,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:44.954826+08:00,2026-09-12T06:54:34.954826+08:00,10,10.3465924,123.8072161,2026-09-11T22:54:41Z,4666,9.9,2.5,247.09,0.41,0.87,246.2,73.3,2026-09-12T06:54:44.307273+08:00,648,93,51,18.19,37.00,23,12,6,4,41,27,17,8,4,0,1005,0.9921,9.4114,-1.9347,9.8374,1.9972,10.0380,,,,,,,,1005,-0.0082,-0.0095,0.0047,0.3803,0.1792,0.4204,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608826+08:00,210346,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.944826+08:00,10010,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,184643,,,,272.6,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:54:54.963036+08:00,2026-09-12T06:54:44.963036+08:00,10,10.3465809,123.8071612,2026-09-11T22:54:51Z,4674,9.9,2.5,249.86,0.48,0.85,271.2,67.8,2026-09-12T06:54:54.305891+08:00,657,94,49,17.49,36.30,23,10,6,4,42,26,17,9,4,0,1005,1.1688,9.2381,-2.2366,9.7706,1.9936,9.9719,,,,,,,,1005,-0.0052,-0.0057,0.0063,0.4272,0.1638,0.4575,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609036+08:00,220354,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.945036+08:00,20018,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,194651,,,,278.8,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:04.972374+08:00,2026-09-12T06:54:54.972374+08:00,10,10.3465772,123.8071128,2026-09-11T22:55:01Z,4683,9.9,2.5,250.50,0.48,0.85,261.5,67.6,2026-09-12T06:55:04.307678+08:00,664,92,49,18.54,36.70,23,11,6,4,42,27,15,7,4,0,1005,1.1859,9.2863,-2.2769,9.8170,1.9640,10.0116,,,,,,,,1005,0.0154,-0.0204,-0.0013,0.4124,0.1923,0.4551,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609374+08:00,230363,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.945374+08:00,30027,TRAIL,0.50,2026-09-12T06:51:40.311099+08:00,204661,,,,284.2,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:14.982112+08:00,2026-09-12T06:55:04.982112+08:00,10,10.3465856,123.8070534,2026-09-11T22:55:11Z,4693,9.9,2.5,253.55,0.79,0.85,266.3,50.2,2026-09-12T06:55:14.296738+08:00,685,94,51,18.34,35.50,23,12,6,4,42,27,17,8,4,0,1005,1.1191,9.3326,-2.2027,9.8511,2.1815,10.0897,,,,,,,,1005,-0.0008,-0.0006,-0.0015,0.4422,0.2163,0.4923,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609112+08:00,240373,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.945112+08:00,40037,UNPAVED,0.50,2026-09-12T06:55:10.317499+08:00,4664,,,,290.7,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:24.994482+08:00,2026-09-12T06:55:14.994482+08:00,10,10.3465965,123.8069986,2026-09-11T22:55:21Z,4705,9.9,2.5,256.24,0.69,0.85,269.2,54.8,2026-09-12T06:55:24.312169+08:00,682,94,53,18.80,39.30,23,11,6,4,42,29,17,9,4,0,1005,1.3322,9.3945,-1.9001,9.9082,2.0478,10.1176,,,,,,,,1005,-0.0155,-0.0519,0.0253,0.4784,0.2912,0.5600,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609482+08:00,250385,88.0,34.0,DISCHARGING,2026-09-12T06:54:34.945482+08:00,50049,TRAIL,0.50,2026-09-12T06:55:15.331944+08:00,9662,,,,296.9,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:35.005872+08:00,2026-09-12T06:55:25.005872+08:00,10,10.3466223,123.8069531,2026-09-11T22:55:31Z,4717,9.9,2.5,257.25,0.00,0.08,,,2026-09-12T06:55:34.301289+08:00,703,94,51,18.70,36.40,23,13,6,4,42,25,17,9,4,0,1004,1.3215,9.4272,-1.6367,9.7589,0.7832,9.7903,,,,,,,,1004,-0.0027,-0.0691,0.0122,0.2688,0.2881,0.3940,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.610872+08:00,260395,88.0,34.0,DISCHARGING,2026-09-12T06:55:35.007872+08:00,-2,UNPAVED,0.50,2026-09-12T06:55:25.321262+08:00,9684,,,,302.8,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:45.014772+08:00,2026-09-12T06:55:35.014772+08:00,10,10.3466223,123.8069535,2026-09-11T22:55:41Z,4726,9.9,2.5,257.24,0.00,0.08,,,2026-09-12T06:55:44.303471+08:00,712,94,50,17.60,36.70,23,11,6,4,42,27,17,8,4,0,1005,1.4162,9.5227,-1.1661,9.7035,0.0870,9.7039,,,,,,,,1005,-0.0055,0.0012,-0.0059,0.0489,0.0377,0.0617,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608772+08:00,270406,88.0,34.0,DISCHARGING,2026-09-12T06:55:35.005772+08:00,10009,UNPAVED,0.50,2026-09-12T06:55:25.321262+08:00,19693,,,,302.9,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:55:55.023336+08:00,2026-09-12T06:55:45.023336+08:00,10,10.3466222,123.8069537,2026-09-11T22:55:51Z,4734,9.9,2.5,257.25,0.00,0.06,,,2026-09-12T06:55:54.298518+08:00,724,94,50,16.72,33.80,23,11,6,4,42,27,17,8,4,0,1005,1.1701,9.4317,-1.5205,9.7486,0.5927,9.7666,,,,,,,,1005,0.0080,0.2303,-0.0381,0.4117,0.4497,0.6097,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.609336+08:00,280414,88.0,34.0,DISCHARGING,2026-09-12T06:55:35.006336+08:00,20017,UNPAVED,0.50,2026-09-12T06:55:25.321262+08:00,29702,,,,302.9,9.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T06:56:05.033965+08:00,2026-09-12T06:55:55.033965+08:00,10,10.3465803,123.8069465,2026-09-11T22:56:01Z,4746,9.9,2.5,255.81,0.46,0.88,232.7,69.9,2026-09-12T06:56:04.307908+08:00,726,94,50,17.52,35.60,23,11,6,4,42,26,17,9,4,0,1005,0.6793,9.5792,-1.4203,9.9702,2.2009,10.2103,,,,,,,,1005,0.0124,-0.0179,0.0182,0.5445,0.2620,0.6043,0.60983,-0.48251,-0.32682,0.53711,-71.2,-6.9,102.2,0,283,349.00,2026-09-12T06:51:14.608965+08:00,290425,88.0,34.0,DISCHARGING,2026-09-12T06:55:35.005965+08:00,30028,TRAIL,0.50,2026-09-12T06:56:00.351192+08:00,4682,,,,307.7,9.9,GOOD
