session_id,timestamp,latitude,longitude,surface,confidence
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:06:46.281898+08:00,10.3580090,123.8263512,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:07:58.309953+08:00,10.3580376,123.8263303,CONCRETE,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:08:06.294686+08:00,10.3580219,123.8263243,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:09:18.315629+08:00,10.3583432,123.8259894,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:09:26.304759+08:00,10.3583919,123.8259575,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:09:34.311555+08:00,10.3584438,123.8259688,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:09:50.284918+08:00,10.3585589,123.8259850,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:09:58.320186+08:00,10.3586312,123.8260214,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:10:29.304088+08:00,10.3589080,123.8260472,CONCRETE,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:10:39.288533+08:00,10.3589683,123.8260325,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:10:46.283425+08:00,10.3590006,123.8260378,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:10:52.275088+08:00,10.3590521,123.8260477,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:11:09.272892+08:00,10.3591564,123.8261064,CONCRETE,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:11:19.305709+08:00,10.3592458,123.8261691,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:11:42.279144+08:00,10.3594574,123.8260858,CONCRETE,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:11:49.299605+08:00,10.3595220,123.8260855,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:14:07.282535+08:00,10.3594779,123.8259785,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:14:14.275602+08:00,10.3594521,123.8259427,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:14:46.279175+08:00,10.3594768,123.8260093,TRAIL,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:15:49.271139+08:00,10.3595055,123.8260245,UNPAVED,0.50
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:18:35.375279+08:00,10.3609087,123.8259431,TRAIL,1.00
